"replicate_id","Dataset","Year","moku","island","habitat","OTP_CHL_ANOM_F","OTP_CHL_LTM","OTP_CHL_ANOM_M","OTP_WAV_ANOM_F","OTP_WAV_ANOM_M","OTP_PAR_LTM","OTP_SST_LTM","OTP_SST_STD","OTP_Fishing_Commercial_Line","OTP_Fishing_Commercial_Spear","OTP_Fishing_combined_net","OTP_Fishing_NonCommercial_BoatBased_Spear","OTP_Fishing_NonCommercial_ShoreBased_Line","OTP_Fishing_NonCommercial_ShoreBased_Spear","OTP_Fishing_NonCommercial_ShoreBased_Net","Fishing_aquarium","OTP_HabitatModification","OTP_OSDS_TotalEffluent","OTP_Sedimentation","LBSP_Ag_Mean_Decay","LBSP_Golf_Mean_Decay","LBSP2_Urban_runoff","depth_predicted","rugosity_predicted","TotalHerbivore","Scraper","Browser","Grazer","ratio.CF","Turf","Macro","Coral","Calg"
2877,"FHUS",2008,"KOOLAULOA","Oahu","Pavement",0.0197999998927116,0.138300001621246,0.0974999964237213,0.087671,114.399655,42.9943008422852,25.314581,0.927989,0,0,0,0,0,0,0,0,0,20487.1328125,73.4846420288086,0.0299435183405876,0.0331829711794853,0.0495389811694622,9.92217781580672,21.966859697591,27.5531839563955,7.63474692458534,0,19.5727145538541,NA,NA,NA,NA,NA
2878,"FHUS",2006,"KOOLAULOA","Oahu","Pavement",0.0197999998927116,0.138300001621246,0.0974999964237213,0.0876709967851639,114.399658203125,42.9943008422852,25.314581,0.927989,0,0,0,0,0,0,0,0,0,26655.271484375,79.1714248657227,0.0272580217570066,0.0387714095413685,0.052973922342062,5.63399209503766,25.1303976799766,59.5347868963141,56.0414740303301,0,2.59787119050899,0.67741935483871,46.4,3.2,20.8,12.8
2878,"FHUS",2007,"KOOLAULOA","Oahu","Pavement",0.0197999998927116,0.138300001621246,0.0974999964237213,0.0876709967851639,114.399658203125,42.9943008422852,25.314581,0.927989,0,0,0,0,0,0,0,0,0,26655.271484375,79.1714248657227,0.0272580217570066,0.0387714095413685,0.052973922342062,5.63399209503766,25.1303976799766,53.4272396483788,29.4388954047798,2.34222888924189,14.9019379883754,0.202898550724638,55.2,0,5.6,5.6
2878,"FHUS",2008,"KOOLAULOA","Oahu","Pavement",0.0197999998927116,0.138300001621246,0.0974999964237213,0.0876709967851639,114.399658203125,42.9943008422852,25.314581,0.927989,0,0,0,0,0,0,0,0,0,26655.271484375,79.1714248657227,0.0272580217570066,0.0387714095413685,0.052973922342062,5.63399209503766,25.1303976799766,54.6518491200467,28.4636226545136,0,21.7505910505197,NA,NA,NA,NA,NA
2879,"FHUS",2006,"KOOLAULOA","Oahu","Pavement",0.0197999998927116,0.138300001621246,0.0974999964237213,0.076923,188.299278,42.9943008422852,25.314581,0.927989,0,0,0,0,0,0,0,0,0,29691.240234375,69.3304061889648,0.0254671815782785,0.0395388454198837,0.0524616986513138,7.17324452074543,29.3752761065283,37.1744788704962,29.7839880342719,4.68445777848378,2.15598228436896,0.543859649122807,54,3,12,19
2879,"FHUS",2007,"KOOLAULOA","Oahu","Pavement",0.0197999998927116,0.138300001621246,0.0974999964237213,0.076923,188.299278,42.9943008422852,25.314581,0.927989,0,0,0,0,0,0,0,0,0,29691.240234375,69.3304061889648,0.0254671815782785,0.0395388454198837,0.0524616986513138,7.17324452074543,29.3752761065283,12.3484506845323,5.44466528499705,4.21159153689419,1.96900550596892,0.293953488368316,68.466666666,3.2,12.1000000002,8.966666666
2879,"FHUS",2008,"KOOLAULOA","Oahu","Pavement",0.0197999998927116,0.138300001621246,0.0974999964237213,0.076923,188.299278,42.9943008422852,25.314581,0.927989,0,0,0,0,0,0,0,0,0,29691.240234375,69.3304061889648,0.0254671815782785,0.0395388454198837,0.0524616986513138,7.17324452074543,29.3752761065283,48.4836981255403,8.2555597625248,25.2064731462253,1.40912728727308,NA,NA,NA,NA,NA
2880,"FHUS",2006,"KOOLAULOA","Oahu","Pavement",0.0197999998927116,0.138300001621246,0.0974999964237213,0.0769229978322983,188.299270629883,42.9943008422852,25.314581,0.927989,0,0,0,0,0,0,0,0,0,39481.0390625,66.4833831787109,0.0232046321034431,0.0432924702763557,0.0543908886611462,3.99378133466849,13.7947508904179,11.9246932341167,2.29977869773305,0,8.23854349876317,0.474358974358974,62.4,0,9.6,20
2880,"FHUS",2007,"KOOLAULOA","Oahu","Pavement",0.0197999998927116,0.138300001621246,0.0974999964237213,0.0769229978322983,188.299270629883,42.9943008422852,25.314581,0.927989,0,0,0,0,0,0,0,0,0,39481.0390625,66.4833831787109,0.0232046321034431,0.0432924702763557,0.0543908886611462,3.99378133466849,13.7947508904179,18.6079650484286,10.5881457412088,2.34222888924189,3.01300751352429,0.213483146067416,69.6,1.6,7.2,8
2880,"FHUS",2008,"KOOLAULOA","Oahu","Pavement",0.0197999998927116,0.138300001621246,0.0974999964237213,0.0769229978322983,188.299270629883,42.9943008422852,25.314581,0.927989,0,0,0,0,0,0,0,0,0,39481.0390625,66.4833831787109,0.0232046321034431,0.0432924702763557,0.0543908886611462,3.99378133466849,13.7947508904179,30.5031484326398,3.86561952344539,16.5523540660377,3.07489969454616,NA,NA,NA,NA,NA
2881,"FHUS",2006,"KOOLAULOA","Oahu","Pavement",0.0197999998927116,0.138300001621246,0.0974999964237213,0.076923,188.299278,42.9943008422852,25.314581,0.927989,0,0,0,0,0,0,0,3.24582314491272,0,29691.240234375,57.5225639343262,0.0235337615013123,0.0400929041206837,0.0516719296574593,14.4201146312644,22.994873029734,75.612628783379,0,0.0256617116880772,74.5987481265975,0.607142857142857,39.2,5.6,16.8,10.4
2881,"FHUS",2007,"KOOLAULOA","Oahu","Pavement",0.0197999998927116,0.138300001621246,0.0974999964237213,0.076923,188.299278,42.9943008422852,25.314581,0.927989,0,0,0,0,0,0,0,3.24582314491272,0,29691.240234375,57.5225639343262,0.0235337615013123,0.0400929041206837,0.0516719296574593,14.4201146312644,22.994873029734,5.45980628684015,0,4.6542782483363,0.294320791949989,0.289473684210526,53.6,7.2,12.8,4.8
2881,"FHUS",2008,"KOOLAULOA","Oahu","Pavement",0.0197999998927116,0.138300001621246,0.0974999964237213,0.076923,188.299278,42.9943008422852,25.314581,0.927989,0,0,0,0,0,0,0,3.24582314491272,0,29691.240234375,57.5225639343262,0.0235337615013123,0.0400929041206837,0.0516719296574593,14.4201146312644,22.994873029734,55.6877552630194,0,3.4630724004468,51.2953531368037,NA,NA,NA,NA,NA
2885,"FHUS",2006,"KOOLAULOA","Oahu","Pavement",0.0197999998927116,0.138300001621246,0.0974999964237213,0.0769229978322983,188.299270629883,42.9943008422852,25.314581,0.927989,0,0,0,0,0,0,0,0,0,39481.0390625,58.5782737731934,0.0212512891739607,0.0452912524342537,0.0548922978341579,6.28639426638429,18.1244674521331,33.1715048673909,0,12.4695503453964,20.7019545219945,0.610169491525424,47.2,0,14.4,14.4
2885,"FHUS",2007,"KOOLAULOA","Oahu","Pavement",0.0197999998927116,0.138300001621246,0.0974999964237213,0.0769229978322983,188.299270629883,42.9943008422852,25.314581,0.927989,0,0,0,0,0,0,0,0,0,39481.0390625,58.5782737731934,0.0212512891739607,0.0452912524342537,0.0548922978341579,6.28639426638429,18.1244674521331,27.7541017588719,0,0,27.0163067405751,0.3,59.2,12.8,7.2,14.4
2885,"FHUS",2008,"KOOLAULOA","Oahu","Pavement",0.0197999998927116,0.138300001621246,0.0974999964237213,0.0769229978322983,188.299270629883,42.9943008422852,25.314581,0.927989,0,0,0,0,0,0,0,0,0,39481.0390625,58.5782737731934,0.0212512891739607,0.0452912524342537,0.0548922978341579,6.28639426638429,18.1244674521331,19.9602453527979,0,12.6032365731127,7.18752675286266,NA,NA,NA,NA,NA
2889,"FHUS",2006,"KOOLAULOA","Oahu","Pavement",0.0197999998927116,0.138300001621246,0.0974999964237213,0.0769229978322983,188.299270629883,42.9943008422852,25.314581,0.927989,0,0,0,0,0,0,0,0,0,39481.0390625,61.004222869873,0.020601024851203,0.0460896193981171,0.0552211590111256,3.09267757325154,14.8808791198679,57.4531077148563,0.0375025409717469,0,51.1162102486166,0.791666666666667,38.4,0,20,10.4
2889,"FHUS",2007,"KOOLAULOA","Oahu","Pavement",0.0197999998927116,0.138300001621246,0.0974999964237213,0.0769229978322983,188.299270629883,42.9943008422852,25.314581,0.927989,0,0,0,0,0,0,0,0,0,39481.0390625,61.004222869873,0.020601024851203,0.0460896193981171,0.0552211590111256,3.09267757325154,14.8808791198679,3.57132264097503,0,0,2.19325891272789,0.215909090909091,67.2,3.2,11.2,4
2889,"FHUS",2008,"KOOLAULOA","Oahu","Pavement",0.0197999998927116,0.138300001621246,0.0974999964237213,0.0769229978322983,188.299270629883,42.9943008422852,25.314581,0.927989,0,0,0,0,0,0,0,0,0,39481.0390625,61.004222869873,0.020601024851203,0.0460896193981171,0.0552211590111256,3.09267757325154,14.8808791198679,25.7692776969226,0.383345184642673,7.19509865074407,14.9896080711225,NA,NA,NA,NA,NA
2892,"FHUS",2006,"KOOLAULOA","Oahu","Pavement",0.0197999998927116,0.138300001621246,0.0974999964237213,0.076923,188.299278,42.9943008422852,25.314581,0.927989,0,0,0,0,0,0,0,0,0,29691.240234375,46.6029930114746,0.0191272255033255,0.0453481338918209,0.0535364896059036,11.2790899666985,24.4341148830879,1.92685220889644,0.668486764065005,0,1.14244577631496,0.352112676056338,44,12.8,12,8
2892,"FHUS",2007,"KOOLAULOA","Oahu","Pavement",0.0197999998927116,0.138300001621246,0.0974999964237213,0.076923,188.299278,42.9943008422852,25.314581,0.927989,0,0,0,0,0,0,0,0,0,29691.240234375,46.6029930114746,0.0191272255033255,0.0453481338918209,0.0535364896059036,11.2790899666985,24.4341148830879,1.68253317760783,0,0,1.56661350909135,0.191489361702128,63.2,12,10.4,4
2892,"FHUS",2008,"KOOLAULOA","Oahu","Pavement",0.0197999998927116,0.138300001621246,0.0974999964237213,0.076923,188.299278,42.9943008422852,25.314581,0.927989,0,0,0,0,0,0,0,0,0,29691.240234375,46.6029930114746,0.0191272255033255,0.0453481338918209,0.0535364896059036,11.2790899666985,24.4341148830879,3.66535062610049,0,0,3.38765079630456,NA,NA,NA,NA,NA
2894,"FHUS",2006,"KOOLAULOA","Oahu","Pavement",0.0197999998927116,0.138300001621246,0.0974999964237213,0.0769229978322983,188.299270629883,42.9943008422852,25.314581,0.927989,0,0,0,0,0,0,0,0,0,39481.0390625,52.2481880187988,0.0186303984373808,0.0476037040352821,0.0552410632371902,4.39659132562633,16.45282136311,66.8241933747558,33.967238002587,8.15673542059187,24.3106938824848,4.04545454545454,17.6,0,29.6,41.6
2894,"FHUS",2007,"KOOLAULOA","Oahu","Pavement",0.0197999998927116,0.138300001621246,0.0974999964237213,0.0769229978322983,188.299270629883,42.9943008422852,25.314581,0.927989,0,0,0,0,0,0,0,0,0,39481.0390625,52.2481880187988,0.0186303984373808,0.0476037040352821,0.0552410632371902,4.39659132562633,16.45282136311,3.81331791447181,0,2.68689825472732,0,0.708333333333333,49.6,8,16.8,24
2894,"FHUS",2008,"KOOLAULOA","Oahu","Pavement",0.0197999998927116,0.138300001621246,0.0974999964237213,0.0769229978322983,188.299270629883,42.9943008422852,25.314581,0.927989,0,0,0,0,0,0,0,0,0,39481.0390625,52.2481880187988,0.0186303984373808,0.0476037040352821,0.0552410632371902,4.39659132562633,16.45282136311,45.7872697784829,36.8162728876825,0,3.18501190892824,NA,NA,NA,NA,NA
2898,"FHUS",2006,"KOOLAULOA","Oahu","Boulder",0.0197999998927116,0.138300001621246,0.0974999964237213,0.0769229978322983,188.299270629883,42.9943008422852,25.314581,0.927989,0,0,0,0,0,0,0,0,0,39481.0390625,53.3130378723145,0.0183333866298199,0.0488595366477966,0.0561937876045704,2.59971489197729,9.38691826041535,13.1164846904069,1.53800928289792,7.60410670739274,1.75093701820126,0.0864963503540639,78.285714286,0,2.142857142,4.6285714286
2898,"FHUS",2007,"KOOLAULOA","Oahu","Boulder",0.0197999998927116,0.138300001621246,0.0974999964237213,0.0769229978322983,188.299270629883,42.9943008422852,25.314581,0.927989,0,0,0,0,0,0,0,0,0,39481.0390625,53.3130378723145,0.0183333866298199,0.0488595366477966,0.0561937876045704,2.59971489197729,9.38691826041535,48.0768997088836,1.60751842488182,2.68689825472732,36.7544044635248,NA,NA,NA,NA,NA
2898,"FHUS",2008,"KOOLAULOA","Oahu","Boulder",0.0197999998927116,0.138300001621246,0.0974999964237213,0.0769229978322983,188.299270629883,42.9943008422852,25.314581,0.927989,0,0,0,0,0,0,0,0,0,39481.0390625,53.3130378723145,0.0183333866298199,0.0488595366477966,0.0561937876045704,2.59971489197729,9.38691826041535,5.62361527127326,0,0,0.939968105454811,NA,NA,NA,NA,NA
2901,"FHUS",2006,"KOOLAULOA","Oahu","Boulder",0.0197999998927116,0.138300001621246,0.0974999964237213,0.0769229978322983,188.299270629883,42.9943008422852,25.314581,0.927989,0,0,0,0,0,0,0,0,0,39481.0390625,44.0761070251465,0.0169915873557329,0.0510652586817741,0.0571930110454559,3.20117499820539,12.35878131907,95.5417494842916,41.3739067411972,6.89944010549629,40.4468490721098,1.20298507460952,30.53968254,1.36507936514286,10.3809523808571,28
2901,"FHUS",2007,"KOOLAULOA","Oahu","Boulder",0.0197999998927116,0.138300001621246,0.0974999964237213,0.0769229978322983,188.299270629883,42.9943008422852,25.314581,0.927989,0,0,0,0,0,0,0,0,0,39481.0390625,44.0761070251465,0.0169915873557329,0.0510652586817741,0.0571930110454559,3.20117499820539,12.35878131907,85.4211504110755,60.4101711547712,2.68689825472732,1.97947813438517,0.237113402061856,68.8,8.8,6.4,12
2901,"FHUS",2008,"KOOLAULOA","Oahu","Boulder",0.0197999998927116,0.138300001621246,0.0974999964237213,0.0769229978322983,188.299270629883,42.9943008422852,25.314581,0.927989,0,0,0,0,0,0,0,0,0,39481.0390625,44.0761070251465,0.0169915873557329,0.0510652586817741,0.0571930110454559,3.20117499820539,12.35878131907,32.8580070446287,30.6077066683999,0,1.40783079676214,NA,NA,NA,NA,NA
2904,"FHUS",2006,"KOOLAULOA","Oahu","Pavement",0.0197999998927116,0.138300001621246,0.0974999964237213,0.0769229978322983,188.299270629883,42.9943008422852,25.314581,0.927989,0,0,0,0,0,0,0,0,0,39481.0390625,41.0130462646484,0.0171525683254004,0.0480290837585926,0.0545845068991184,7.74325722746411,33.7304253205319,16.1661256200769,4.40935367305326,2.868054195704,3.76530925976491,1.4,37.6,2.4,24,32
2904,"FHUS",2007,"KOOLAULOA","Oahu","Pavement",0.0197999998927116,0.138300001621246,0.0974999964237213,0.0769229978322983,188.299270629883,42.9943008422852,25.314581,0.927989,0,0,0,0,0,0,0,0,0,39481.0390625,41.0130462646484,0.0171525683254004,0.0480290837585926,0.0545845068991184,7.74325722746411,33.7304253205319,11.1085439743978,0.466742791437131,0,5.25791691625698,0.0776699029126214,78.4,4,4,2.4
2904,"FHUS",2008,"KOOLAULOA","Oahu","Pavement",0.0197999998927116,0.138300001621246,0.0974999964237213,0.0769229978322983,188.299270629883,42.9943008422852,25.314581,0.927989,0,0,0,0,0,0,0,0,0,39481.0390625,41.0130462646484,0.0171525683254004,0.0480290837585926,0.0545845068991184,7.74325722746411,33.7304253205319,16.6389469926889,0.383345184642673,12.6766791390269,3.01471919699398,NA,NA,NA,NA,NA
2905,"FHUS",2006,"KOOLAULOA","Oahu","Boulder",0.0197999998927116,0.138300001621246,0.0974999964237213,0.0769229978322983,188.299270629883,42.9943008422852,25.314581,0.927989,0,0,0,0,0,0,0,0,0,39481.0390625,43.0890197753906,0.0172231681644917,0.0497657470405102,0.0561759397387505,5.82673178990555,23.5859242745728,19.1243843197045,9.72426376801318,2.34222888924189,6.39789164816927,1.45,30.4,1.6,24,22.4
2905,"FHUS",2007,"KOOLAULOA","Oahu","Boulder",0.0197999998927116,0.138300001621246,0.0974999964237213,0.0769229978322983,188.299270629883,42.9943008422852,25.314581,0.927989,0,0,0,0,0,0,0,0,0,39481.0390625,43.0890197753906,0.0172231681644917,0.0497657470405102,0.0561759397387505,5.82673178990555,23.5859242745728,33.9323335382651,4.75767828136313,5.37379650945464,1.8864264994589,0.691176470588235,40.8,13.6,16,21.6
2905,"FHUS",2008,"KOOLAULOA","Oahu","Boulder",0.0197999998927116,0.138300001621246,0.0974999964237213,0.0769229978322983,188.299270629883,42.9943008422852,25.314581,0.927989,0,0,0,0,0,0,0,0,0,39481.0390625,43.0890197753906,0.0172231681644917,0.0497657470405102,0.0561759397387505,5.82673178990555,23.5859242745728,47.2314534284559,5.53648719110981,6.64532878158762,34.8953648255463,NA,NA,NA,NA,NA
2909,"FHUS",2006,"KOOLAULOA","Oahu","Boulder",0.0197999998927116,0.138300001621246,0.0974999964237213,0.0756589993834496,201.757553100586,42.9943008422852,25.293245,0.901803,0,0,0,0,0,0,0,0,0,41433.33984375,34.7568702697754,0.0159332435578108,0.0533235482871532,0.0583688281476498,4.90797278671625,23.8876326021322,54.7451555856622,20.1595673796196,5.92167322485795,17.4177906778775,1.52380952380952,33.6,0,18.4,32.8
2909,"FHUS",2007,"KOOLAULOA","Oahu","Boulder",0.0197999998927116,0.138300001621246,0.0974999964237213,0.0756589993834496,201.757553100586,42.9943008422852,25.293245,0.901803,0,0,0,0,0,0,0,0,0,41433.33984375,34.7568702697754,0.0159332435578108,0.0533235482871532,0.0583688281476498,4.90797278671625,23.8876326021322,25.4305360186897,15.6404584429807,5.02912714396921,0.787602202387569,0.191489361702128,51.2,24,8,6.4
2909,"FHUS",2008,"KOOLAULOA","Oahu","Boulder",0.0197999998927116,0.138300001621246,0.0974999964237213,0.0756589993834496,201.757553100586,42.9943008422852,25.293245,0.901803,0,0,0,0,0,0,0,0,0,41433.33984375,34.7568702697754,0.0159332435578108,0.0533235482871532,0.0583688281476498,4.90797278671625,23.8876326021322,184.449885312595,39.5388990812491,6.30161828655633,43.5420557451152,NA,NA,NA,NA,NA
2914,"FHUS",2006,"KOOLAULOA","Oahu","Boulder",0.0197999998927116,0.138300001621246,0.0974999964237213,0.0756589993834496,201.757553100586,42.9943008422852,25.293245,0.901803,0,0,0,0,0,0,0,0,0,41433.33984375,24.9439659118652,0.0155499028041959,0.0550755448639393,0.0594930425286293,8.89660612724898,32.8745018752463,67.3636001559535,49.0461562067543,2.68689825472732,15.1118684754961,0.825396825396825,38.4,12,21.6,20
2914,"FHUS",2007,"KOOLAULOA","Oahu","Boulder",0.0197999998927116,0.138300001621246,0.0974999964237213,0.0756589993834496,201.757553100586,42.9943008422852,25.293245,0.901803,0,0,0,0,0,0,0,0,0,41433.33984375,24.9439659118652,0.0155499028041959,0.0550755448639393,0.0594930425286293,8.89660612724898,32.8745018752463,15.9355996331903,0,8.06069476418195,5.53546761388285,0.9,41.6,6.4,24.8,18.4
2914,"FHUS",2008,"KOOLAULOA","Oahu","Boulder",0.0197999998927116,0.138300001621246,0.0974999964237213,0.0756589993834496,201.757553100586,42.9943008422852,25.293245,0.901803,0,0,0,0,0,0,0,0,0,41433.33984375,24.9439659118652,0.0155499028041959,0.0550755448639393,0.0594930425286293,8.89660612724898,32.8745018752463,28.4534995758012,15.0789182041673,8.06069476418195,5.31388660745194,NA,NA,NA,NA,NA
2919,"FHUS",2006,"KOOLAULOA","Oahu","Boulder",0.0197999998927116,0.138300001621246,0.0974999964237213,0.0756589993834496,201.757553100586,42.9943008422852,25.293245,0.901803,0,0,0,0,0,0,0,0,0,41433.33984375,24.9439659118652,0.0155499028041959,0.0550755448639393,0.0594930425286293,7.09811040094943,33.7424808542485,68.2439637071955,44.3754889980815,7.18048088314257,14.7491741427084,1.07142857142857,32.8,0.8,23.2,12.8
2919,"FHUS",2007,"KOOLAULOA","Oahu","Boulder",0.0197999998927116,0.138300001621246,0.0974999964237213,0.0756589993834496,201.757553100586,42.9943008422852,25.293245,0.901803,0,0,0,0,0,0,0,0,0,41433.33984375,24.9439659118652,0.0155499028041959,0.0550755448639393,0.0594930425286293,7.09811040094943,33.7424808542485,34.1820243269233,0,2.34222888924189,25.4900993725146,0.376470588235294,63.2,4.8,0,25.6
2919,"FHUS",2008,"KOOLAULOA","Oahu","Boulder",0.0197999998927116,0.138300001621246,0.0974999964237213,0.0756589993834496,201.757553100586,42.9943008422852,25.293245,0.901803,0,0,0,0,0,0,0,0,0,41433.33984375,24.9439659118652,0.0155499028041959,0.0550755448639393,0.0594930425286293,7.09811040094943,33.7424808542485,144.258604609472,39.608648054701,0,58.9666056960411,NA,NA,NA,NA,NA
2922,"FHUS",2006,"KOOLAULOA","Oahu","Boulder",0.0197999998927116,0.138300001621246,0.0974999964237213,0.0756589993834496,201.757553100586,42.9943008422852,25.293245,0.901803,0,0,0,0,0,0,0,0,0,41433.33984375,16.7610569000244,0.0150142665952444,0.0570868887007236,0.0606904923915863,8.08233163695356,31.8959736239567,54.1135278047044,43.8888280037005,0,9.5372922466272,0.916666666666667,44.8,3.2,37.6,6.4
2922,"FHUS",2007,"KOOLAULOA","Oahu","Boulder",0.0197999998927116,0.138300001621246,0.0974999964237213,0.0756589993834496,201.757553100586,42.9943008422852,25.293245,0.901803,0,0,0,0,0,0,0,0,0,41433.33984375,16.7610569000244,0.0150142665952444,0.0570868887007236,0.0606904923915863,8.08233163695356,31.8959736239567,3.72308030201617,0,0,3.55767912070456,0.590909090909091,50.4,2.4,24,7.2
2922,"FHUS",2008,"KOOLAULOA","Oahu","Boulder",0.0197999998927116,0.138300001621246,0.0974999964237213,0.0756589993834496,201.757553100586,42.9943008422852,25.293245,0.901803,0,0,0,0,0,0,0,0,0,41433.33984375,16.7610569000244,0.0150142665952444,0.0570868887007236,0.0606904923915863,8.08233163695356,31.8959736239567,96.8494488825786,33.5658314864237,6.30161828655633,55.8272132103412,NA,NA,NA,NA,NA
2925,"FHUS",2006,"KOOLAULOA","Oahu","Boulder",0.0197999998927116,0.138300001621246,0.0974999964237213,0.0756589993834496,201.757553100586,42.9943008422852,25.293245,0.901803,0,0,0,0,0,0,0,0,0,41433.33984375,16.7610569000244,0.0150142665952444,0.0570868887007236,0.0606904923915863,9.36864298767286,33.7240567034264,5.85333831425268,0.0750050819434938,3.37115619546091,2.0117335916882,0.476190476190476,44,6.4,19.2,4.8
2925,"FHUS",2007,"KOOLAULOA","Oahu","Boulder",0.0197999998927116,0.138300001621246,0.0974999964237213,0.0756589993834496,201.757553100586,42.9943008422852,25.293245,0.901803,0,0,0,0,0,0,0,0,0,41433.33984375,16.7610569000244,0.0150142665952444,0.0570868887007236,0.0606904923915863,9.36864298767286,33.7240567034264,73.8242567427638,13.439938612661,3.86196987530668,46.6953351585518,0.510044096017819,52.711111112,7.7629629632,22.2222222222,8.622222222
2925,"FHUS",2008,"KOOLAULOA","Oahu","Boulder",0.0197999998927116,0.138300001621246,0.0974999964237213,0.0756589993834496,201.757553100586,42.9943008422852,25.293245,0.901803,0,0,0,0,0,0,0,0,0,41433.33984375,16.7610569000244,0.0150142665952444,0.0570868887007236,0.0606904923915863,9.36864298767286,33.7240567034264,53.3736905902141,13.0581495317688,6.28536572515735,33.8967828071617,NA,NA,NA,NA,NA
2927,"FHUS",2006,"KOOLAULOA","Oahu","Pavement",0.0197999998927116,0.138300001621246,0.0974999964237213,0.0756589993834496,201.757553100586,42.9943008422852,25.293245,0.901803,0,0,0,0,0,0,0,1.95424723625183,0,41433.33984375,15.4242334365845,0.0149495285004377,0.0557943433523178,0.0595210380852222,13.6379447159535,18.5895940914217,38.2551110064986,26.2949885370299,5.06066287519798,6.27690664535927,0.509090909090909,32,12,18.4,4
2927,"FHUS",2007,"KOOLAULOA","Oahu","Pavement",0.0197999998927116,0.138300001621246,0.0974999964237213,0.0756589993834496,201.757553100586,42.9943008422852,25.293245,0.901803,0,0,0,0,0,0,0,1.95424723625183,0,41433.33984375,15.4242334365845,0.0149495285004377,0.0557943433523178,0.0595210380852222,13.6379447159535,18.5895940914217,1.50727273117025,0,0,1.40783079676214,0.214285714285714,61.6,5.6,9.6,4.8
2927,"FHUS",2008,"KOOLAULOA","Oahu","Pavement",0.0197999998927116,0.138300001621246,0.0974999964237213,0.0756589993834496,201.757553100586,42.9943008422852,25.293245,0.901803,0,0,0,0,0,0,0,1.95424723625183,0,41433.33984375,15.4242334365845,0.0149495285004377,0.0557943433523178,0.0595210380852222,13.6379447159535,18.5895940914217,4.91068632716435,0,2.34222888924189,2.46674619514322,NA,NA,NA,NA,NA
2929,"FHUS",2006,"KOOLAULOA","Oahu","Boulder",0.0197999998927116,0.138300001621246,0.0974999964237213,0.0756589993834496,201.757553100586,42.9943008422852,25.293245,0.901803,0,0,0,0,0,0,0,0,0,41433.33984375,10.3894338607788,0.0152135966345668,0.0604840293526649,0.0633738189935684,4.22311622704729,26.9067376658619,53.7967473060807,7.70975200652883,26.1389191839571,4.21719437193785,1.82051282051282,31.2,0,16.8,40
2929,"FHUS",2007,"KOOLAULOA","Oahu","Boulder",0.0197999998927116,0.138300001621246,0.0974999964237213,0.0756589993834496,201.757553100586,42.9943008422852,25.293245,0.901803,0,0,0,0,0,0,0,0,0,41433.33984375,10.3894338607788,0.0152135966345668,0.0604840293526649,0.0633738189935684,4.22311622704729,26.9067376658619,236.261548813236,102.639216372947,21.5089842623381,64.3052573768959,0.471698113207547,53,0,23,2
2929,"FHUS",2008,"KOOLAULOA","Oahu","Boulder",0.0197999998927116,0.138300001621246,0.0974999964237213,0.0756589993834496,201.757553100586,42.9943008422852,25.293245,0.901803,0,0,0,0,0,0,0,0,0,41433.33984375,10.3894338607788,0.0152135966345668,0.0604840293526649,0.0633738189935684,4.22311622704729,26.9067376658619,83.2724563374731,72.4813799646125,0,2.27383592,NA,NA,NA,NA,NA
2934,"FHUS",2006,"KOOLAULOA","Oahu","Boulder",0.0197999998927116,0.138300001621246,0.0974999964237213,0.0756589993834496,201.757553100586,42.9943008422852,25.293245,0.901803,0,0,0,0,0,0,0,0,0,41433.33984375,5.08371305465698,0.0157357845455408,0.0625609531998634,0.0651795417070389,5.44993130010359,31.5340864416306,122.471969593356,23.3569760726578,26.8140654321006,72.2392456463837,0.289855072463768,55.2,0,9.6,6.4
2934,"FHUS",2007,"KOOLAULOA","Oahu","Boulder",0.0197999998927116,0.138300001621246,0.0974999964237213,0.0756589993834496,201.757553100586,42.9943008422852,25.293245,0.901803,0,0,0,0,0,0,0,0,0,41433.33984375,5.08371305465698,0.0157357845455408,0.0625609531998634,0.0651795417070389,5.44993130010359,31.5340864416306,217.408509712445,5.53648719110981,34.9238497288482,4.43967792955028,0.461538461538462,56.8,5.6,16.8,12
2934,"FHUS",2008,"KOOLAULOA","Oahu","Boulder",0.0197999998927116,0.138300001621246,0.0974999964237213,0.0756589993834496,201.757553100586,42.9943008422852,25.293245,0.901803,0,0,0,0,0,0,0,0,0,41433.33984375,5.08371305465698,0.0157357845455408,0.0625609531998634,0.0651795417070389,5.44993130010359,31.5340864416306,69.9754401486451,27.9277977550967,11.7655022227079,30.0840162563292,NA,NA,NA,NA,NA
2939,"FHUS",2006,"KOOLAULOA","Oahu","Pavement",0.0197999998927116,0.138300001621246,0.0974999964237213,0.0756589993834496,201.757553100586,42.9943008422852,25.293245,0.901803,0,0,0,0,0,0,0,0,0,41433.33984375,4.98551368713379,0.0154302697628736,0.0613461881875992,0.0639657005667686,12.2757259162542,17.0626022642242,31.007588820691,10.9347746975515,0,19.4301617888794,0.558823529411765,48.8,5.6,20,10.4
2939,"FHUS",2007,"KOOLAULOA","Oahu","Pavement",0.0197999998927116,0.138300001621246,0.0974999964237213,0.0756589993834496,201.757553100586,42.9943008422852,25.293245,0.901803,0,0,0,0,0,0,0,0,0,41433.33984375,4.98551368713379,0.0154302697628736,0.0613461881875992,0.0639657005667686,12.2757259162542,17.0626022642242,83.8175861868475,0,0,78.8197815083935,0.361111111111111,48,9.6,14.4,6.4
